Bandit,Reward,Algorithm
3.0,3.9917136279559053,EpsilonGreedy
3.0,3.641490280082896,EpsilonGreedy
3.0,3.29835856182462,EpsilonGreedy
3.0,2.5089449061460627,EpsilonGreedy
3.0,4.9964897119679375,EpsilonGreedy
3.0,3.5948588034103515,EpsilonGreedy
3.0,4.726091130543398,EpsilonGreedy
3.0,4.277340262768316,EpsilonGreedy
3.0,3.0465615782847943,EpsilonGreedy
3.0,1.5261636644892946,EpsilonGreedy
3.0,3.4749153765495855,EpsilonGreedy
3.0,2.9870260235974166,EpsilonGreedy
3.0,3.1305887050899344,EpsilonGreedy
3.0,4.409089975729505,EpsilonGreedy
3.0,2.7107042554003264,EpsilonGreedy
3.0,3.3911669280251395,EpsilonGreedy
3.0,4.867354936732169,EpsilonGreedy
3.0,3.3642473910167356,EpsilonGreedy
3.0,2.9807090156324176,EpsilonGreedy
3.0,3.92901125345129,EpsilonGreedy
3.0,4.172793268048962,EpsilonGreedy
3.0,3.1410782039657295,EpsilonGreedy
3.0,4.553174629761628,EpsilonGreedy
3.0,4.191766987005188,EpsilonGreedy
3.0,4.35206951042282,EpsilonGreedy
3.0,4.905539934486931,EpsilonGreedy
3.0,3.5466466670525145,EpsilonGreedy
3.0,3.675651189474586,EpsilonGreedy
3.0,2.2969984295344408,EpsilonGreedy
3.0,4.10113323219636,EpsilonGreedy
3.0,4.194669813136308,EpsilonGreedy
3.0,3.7383659873535446,EpsilonGreedy
3.0,2.896407119089192,EpsilonGreedy
3.0,3.3109813275653908,EpsilonGreedy
3.0,3.5545166246909234,EpsilonGreedy
3.0,4.386788555527267,EpsilonGreedy
3.0,3.435698032655509,EpsilonGreedy
3.0,4.453303259218519,EpsilonGreedy
3.0,4.824863084987394,EpsilonGreedy
3.0,3.7247373622464393,EpsilonGreedy
3.0,3.6686281689912716,EpsilonGreedy
3.0,3.0232169909093862,EpsilonGreedy
3.0,3.620740016805443,EpsilonGreedy
3.0,4.023177215074246,EpsilonGreedy
3.0,5.471151388506514,EpsilonGreedy
3.0,3.8780285416833817,EpsilonGreedy
3.0,4.007266337498435,EpsilonGreedy
3.0,4.391530111819841,EpsilonGreedy
3.0,6.012028355599119,EpsilonGreedy
3.0,4.548439423487597,EpsilonGreedy
3.0,5.3664366550354705,EpsilonGreedy
3.0,3.495293960699384,EpsilonGreedy
3.0,5.629423315077548,EpsilonGreedy
3.0,4.515217255122981,EpsilonGreedy
3.0,5.736898138831252,EpsilonGreedy
3.0,3.7421092297210086,EpsilonGreedy
3.0,3.475736412780692,EpsilonGreedy
3.0,2.640619443196049,EpsilonGreedy
3.0,2.9492068133745857,EpsilonGreedy
3.0,4.728979547299182,EpsilonGreedy
3.0,4.784954843074422,EpsilonGreedy
3.0,3.7140319319204878,EpsilonGreedy
3.0,4.035812614753912,EpsilonGreedy
3.0,4.159209088885216,EpsilonGreedy
3.0,5.904907396731319,EpsilonGreedy
3.0,3.824509541130093,EpsilonGreedy
3.0,2.7766941330727652,EpsilonGreedy
3.0,4.622988487190044,EpsilonGreedy
3.0,4.633755687185009,EpsilonGreedy
3.0,2.534698854625343,EpsilonGreedy
3.0,3.6758603323073413,EpsilonGreedy
3.0,5.222102503714082,EpsilonGreedy
3.0,4.0613106305107625,EpsilonGreedy
3.0,5.013072889477837,EpsilonGreedy
3.0,5.220586428314842,EpsilonGreedy
3.0,3.305518221403571,EpsilonGreedy
3.0,3.8729566303818994,EpsilonGreedy
3.0,4.4867478089970625,EpsilonGreedy
3.0,3.3968341407134823,EpsilonGreedy
3.0,6.436799588720888,EpsilonGreedy
3.0,4.068367308629777,EpsilonGreedy
3.0,5.057916181717511,EpsilonGreedy
3.0,5.588556667919147,EpsilonGreedy
3.0,5.086473548493657,EpsilonGreedy
3.0,4.104674133803719,EpsilonGreedy
3.0,3.3831955210381564,EpsilonGreedy
3.0,5.117577191309389,EpsilonGreedy
3.0,3.014044716695397,EpsilonGreedy
3.0,4.3773913990901505,EpsilonGreedy
3.0,2.8891155264566253,EpsilonGreedy
3.0,3.460810124208325,EpsilonGreedy
3.0,3.695399946894929,EpsilonGreedy
3.0,3.6514883277950303,EpsilonGreedy
3.0,4.527819105968407,EpsilonGreedy
3.0,4.243109866652398,EpsilonGreedy
3.0,4.573580821037912,EpsilonGreedy
3.0,4.775483102126562,EpsilonGreedy
3.0,5.810185416026461,EpsilonGreedy
3.0,4.04102481608655,EpsilonGreedy
3.0,3.5988114028008673,EpsilonGreedy
3.0,4.644693484719934,EpsilonGreedy
3.0,3.793186210182704,EpsilonGreedy
3.0,2.884346240455007,EpsilonGreedy
3.0,3.0602571696016314,EpsilonGreedy
3.0,5.020586875297476,EpsilonGreedy
3.0,4.355827711900255,EpsilonGreedy
3.0,4.199422564441618,EpsilonGreedy
3.0,3.2729253729742847,EpsilonGreedy
3.0,3.2097620339161095,EpsilonGreedy
3.0,5.011004133022914,EpsilonGreedy
3.0,4.235064700722917,EpsilonGreedy
3.0,3.7495798924478727,EpsilonGreedy
3.0,6.423258460720836,EpsilonGreedy
3.0,3.5562937706963567,EpsilonGreedy
3.0,4.139637737163049,EpsilonGreedy
3.0,5.571734138621931,EpsilonGreedy
3.0,3.4011859226338697,EpsilonGreedy
3.0,3.3184317770897924,EpsilonGreedy
3.0,2.527788591133916,EpsilonGreedy
3.0,4.02054933429351,EpsilonGreedy
3.0,2.456352237021342,EpsilonGreedy
3.0,3.848330728981815,EpsilonGreedy
3.0,5.936779908622675,EpsilonGreedy
3.0,4.280011676392636,EpsilonGreedy
3.0,4.364904993708214,EpsilonGreedy
3.0,4.815159215040479,EpsilonGreedy
3.0,4.660243532916857,EpsilonGreedy
3.0,2.7226651559988984,EpsilonGreedy
3.0,5.163321367995162,EpsilonGreedy
3.0,4.177691581789228,EpsilonGreedy
3.0,3.0504972740863403,EpsilonGreedy
3.0,4.900648118091838,EpsilonGreedy
3.0,4.230396463286376,EpsilonGreedy
3.0,4.41620767695174,EpsilonGreedy
3.0,5.181311790790741,EpsilonGreedy
3.0,2.5343215160576587,EpsilonGreedy
3.0,3.5031429508004557,EpsilonGreedy
3.0,2.754795559877934,EpsilonGreedy
3.0,2.62520093953579,EpsilonGreedy
3.0,2.9167548396247023,EpsilonGreedy
3.0,4.427725337669164,EpsilonGreedy
3.0,4.931647049071189,EpsilonGreedy
3.0,5.336346939894405,EpsilonGreedy
3.0,5.945772772922469,EpsilonGreedy
3.0,2.229534606910426,EpsilonGreedy
3.0,4.551861901997517,EpsilonGreedy
3.0,5.605007088931618,EpsilonGreedy
3.0,3.188260587817462,EpsilonGreedy
3.0,4.96262058620832,EpsilonGreedy
3.0,6.0195389274482825,EpsilonGreedy
3.0,4.49310297925081,EpsilonGreedy
3.0,4.61754138270147,EpsilonGreedy
3.0,5.607898503463257,EpsilonGreedy
3.0,2.4814186563514533,EpsilonGreedy
3.0,6.609151183267295,EpsilonGreedy
3.0,3.075532513736916,EpsilonGreedy
3.0,3.4886706366311975,EpsilonGreedy
3.0,5.235760216596838,EpsilonGreedy
3.0,4.438062159597293,EpsilonGreedy
3.0,4.36377098752838,EpsilonGreedy
3.0,3.747591931164077,EpsilonGreedy
3.0,3.437497926401548,EpsilonGreedy
3.0,4.229418293347502,EpsilonGreedy
3.0,4.478029149866681,EpsilonGreedy
3.0,4.644366790345483,EpsilonGreedy
3.0,4.238492651341548,EpsilonGreedy
3.0,3.600471575748095,EpsilonGreedy
3.0,5.030649842787289,EpsilonGreedy
3.0,3.4660877631911626,EpsilonGreedy
3.0,3.480802833769371,EpsilonGreedy
3.0,5.054549979913086,EpsilonGreedy
3.0,5.1311046363295265,EpsilonGreedy
3.0,4.818852419447471,EpsilonGreedy
3.0,4.165105004917319,EpsilonGreedy
3.0,3.7267410953056737,EpsilonGreedy
3.0,2.449596619638011,EpsilonGreedy
3.0,3.172771754149881,EpsilonGreedy
3.0,4.131058031200963,EpsilonGreedy
3.0,2.08373673302375,EpsilonGreedy
3.0,4.148327529465462,EpsilonGreedy
3.0,3.537567187570472,EpsilonGreedy
3.0,2.0776217727099677,EpsilonGreedy
3.0,5.141272100705558,EpsilonGreedy
3.0,3.4633170883811846,EpsilonGreedy
3.0,2.27457157083501,EpsilonGreedy
3.0,4.746419837241066,EpsilonGreedy
3.0,5.323435842571319,EpsilonGreedy
3.0,3.171792801524493,EpsilonGreedy
3.0,3.5526992129869863,EpsilonGreedy
3.0,3.016763345724125,EpsilonGreedy
3.0,2.819794942062628,EpsilonGreedy
3.0,3.8121139686761976,EpsilonGreedy
3.0,3.906813459390811,EpsilonGreedy
3.0,4.772144006306129,EpsilonGreedy
3.0,4.110007601730038,EpsilonGreedy
3.0,3.5490924540314204,EpsilonGreedy
3.0,4.079241864824692,EpsilonGreedy
3.0,2.735003315535293,EpsilonGreedy
3.0,4.845666905165336,EpsilonGreedy
3.0,2.796860142033865,EpsilonGreedy
3.0,4.513014924265522,EpsilonGreedy
3.0,3.3289823928152362,EpsilonGreedy
3.0,2.683362073981827,EpsilonGreedy
3.0,3.8463766299669806,EpsilonGreedy
3.0,5.110411160113538,EpsilonGreedy
3.0,3.9210438096791056,EpsilonGreedy
3.0,4.3119279941283235,EpsilonGreedy
3.0,4.283873301064086,EpsilonGreedy
3.0,3.7847377979229573,EpsilonGreedy
3.0,2.357848682316763,EpsilonGreedy
3.0,4.228348720596583,EpsilonGreedy
3.0,3.5665463177872616,EpsilonGreedy
3.0,4.823296317145787,EpsilonGreedy
3.0,5.7227779439875,EpsilonGreedy
3.0,4.5849254342174275,EpsilonGreedy
3.0,4.68096894461603,EpsilonGreedy
3.0,4.765313194497385,EpsilonGreedy
3.0,4.6145653685551835,EpsilonGreedy
3.0,3.2263668511082915,EpsilonGreedy
3.0,3.5069438137418683,EpsilonGreedy
3.0,2.5567943965002464,EpsilonGreedy
3.0,1.8690352954165328,EpsilonGreedy
3.0,4.292928260508677,EpsilonGreedy
3.0,5.001689745187115,EpsilonGreedy
3.0,4.275665093519605,EpsilonGreedy
3.0,5.817777599922525,EpsilonGreedy
3.0,2.894472444613162,EpsilonGreedy
3.0,3.558982583977106,EpsilonGreedy
3.0,1.8220066168568803,EpsilonGreedy
3.0,3.2018453933098745,EpsilonGreedy
3.0,4.113561279599158,EpsilonGreedy
3.0,5.253787864674943,EpsilonGreedy
3.0,5.619241697780643,EpsilonGreedy
3.0,5.2025704981153815,EpsilonGreedy
3.0,3.522121051420508,EpsilonGreedy
3.0,4.759878190519773,EpsilonGreedy
3.0,3.8541713672761393,EpsilonGreedy
3.0,5.138998200068993,EpsilonGreedy
3.0,4.052327438680013,EpsilonGreedy
3.0,4.646583275350521,EpsilonGreedy
3.0,2.371168456985577,EpsilonGreedy
3.0,3.409728669777586,EpsilonGreedy
3.0,5.123644942814302,EpsilonGreedy
3.0,2.9440250076349948,EpsilonGreedy
3.0,3.4654466472280516,EpsilonGreedy
3.0,5.490417699045469,EpsilonGreedy
3.0,5.521986041289047,EpsilonGreedy
3.0,3.803675495976563,EpsilonGreedy
3.0,4.424903873225063,EpsilonGreedy
3.0,2.1478570473269403,EpsilonGreedy
3.0,2.3248556629727455,EpsilonGreedy
3.0,5.063961377030723,EpsilonGreedy
3.0,4.856620215637662,EpsilonGreedy
3.0,3.118387405139241,EpsilonGreedy
3.0,4.5543336320923755,EpsilonGreedy
3.0,3.998988825315587,EpsilonGreedy
3.0,2.7774896209683386,EpsilonGreedy
3.0,2.0530527011493707,EpsilonGreedy
3.0,2.6658209119578,EpsilonGreedy
3.0,4.253890867194835,EpsilonGreedy
3.0,3.6300397833489937,EpsilonGreedy
3.0,4.487943332645047,EpsilonGreedy
3.0,4.830589081246645,EpsilonGreedy
3.0,4.259516499918381,EpsilonGreedy
3.0,4.303812300397867,EpsilonGreedy
3.0,4.327298380750138,EpsilonGreedy
3.0,4.172453328495655,EpsilonGreedy
3.0,4.909679980582771,EpsilonGreedy
3.0,4.037531878938564,EpsilonGreedy
3.0,3.170542206817435,EpsilonGreedy
3.0,2.1618157649691296,EpsilonGreedy
3.0,3.531886305887745,EpsilonGreedy
3.0,3.496242439002888,EpsilonGreedy
3.0,4.226593684349673,EpsilonGreedy
3.0,3.7705795833555955,EpsilonGreedy
3.0,4.890737031057734,EpsilonGreedy
3.0,4.873495973827292,EpsilonGreedy
3.0,4.571013539616783,EpsilonGreedy
3.0,5.772566938588598,EpsilonGreedy
3.0,3.121985471835286,EpsilonGreedy
3.0,2.500911896390731,EpsilonGreedy
3.0,3.3969579168422914,EpsilonGreedy
3.0,3.7725772337670325,EpsilonGreedy
3.0,4.058447816385126,EpsilonGreedy
3.0,4.505911508622258,EpsilonGreedy
3.0,4.095216720783305,EpsilonGreedy
3.0,3.4408875380300525,EpsilonGreedy
3.0,4.5473959522197935,EpsilonGreedy
3.0,4.428088991846618,EpsilonGreedy
3.0,6.276911794715432,EpsilonGreedy
3.0,1.760959566229063,EpsilonGreedy
3.0,4.292428231266183,EpsilonGreedy
3.0,5.134122957971999,EpsilonGreedy
3.0,5.928859775864718,EpsilonGreedy
3.0,3.38145509123985,EpsilonGreedy
3.0,2.5557302778996616,EpsilonGreedy
3.0,6.903390173834564,EpsilonGreedy
3.0,4.298955264152431,EpsilonGreedy
3.0,3.288321624108526,EpsilonGreedy
3.0,4.374583898609525,EpsilonGreedy
3.0,4.257005690079187,EpsilonGreedy
3.0,3.016944167409647,EpsilonGreedy
3.0,5.6968448185339176,EpsilonGreedy
3.0,4.722623523775118,EpsilonGreedy
3.0,3.289906561595659,EpsilonGreedy
3.0,4.384414984736078,EpsilonGreedy
3.0,3.5908124812802606,EpsilonGreedy
3.0,4.308933659662194,EpsilonGreedy
3.0,6.045623590823617,EpsilonGreedy
3.0,3.402999773875996,EpsilonGreedy
3.0,3.6428459213470035,EpsilonGreedy
3.0,3.4671941826126678,EpsilonGreedy
3.0,6.769388822169176,EpsilonGreedy
3.0,4.018569464713651,EpsilonGreedy
3.0,2.8480814462006183,EpsilonGreedy
3.0,3.24451297149017,EpsilonGreedy
3.0,3.180630109459428,EpsilonGreedy
3.0,5.365461904249076,EpsilonGreedy
3.0,2.9768488259821257,EpsilonGreedy
3.0,3.2996497672804144,EpsilonGreedy
3.0,3.4715862226568825,EpsilonGreedy
3.0,3.804117372954198,EpsilonGreedy
3.0,4.426185835532342,EpsilonGreedy
3.0,3.004150991789789,EpsilonGreedy
3.0,4.349207100624592,EpsilonGreedy
3.0,2.5751884013178805,EpsilonGreedy
3.0,3.7608803900651737,EpsilonGreedy
3.0,4.120975862415682,EpsilonGreedy
3.0,3.824290540516845,EpsilonGreedy
3.0,4.23025726295523,EpsilonGreedy
3.0,4.49489941196711,EpsilonGreedy
3.0,5.054083961183578,EpsilonGreedy
3.0,3.958970964452929,EpsilonGreedy
3.0,3.37951353422062,EpsilonGreedy
3.0,4.030255047357082,EpsilonGreedy
3.0,7.0334144146746596,EpsilonGreedy
3.0,4.994358788302864,EpsilonGreedy
3.0,3.6112280997375934,EpsilonGreedy
3.0,4.314002491402976,EpsilonGreedy
3.0,4.550874020789736,EpsilonGreedy
3.0,3.45800559867538,EpsilonGreedy
3.0,3.56146384539724,EpsilonGreedy
3.0,3.62141533808547,EpsilonGreedy
3.0,2.802132036597599,EpsilonGreedy
3.0,5.295171950470612,EpsilonGreedy
3.0,5.200648162858162,EpsilonGreedy
3.0,4.539647408855031,EpsilonGreedy
3.0,2.8053445490641753,EpsilonGreedy
3.0,4.86706822917049,EpsilonGreedy
3.0,3.5831775579098357,EpsilonGreedy
3.0,6.0077534972998645,EpsilonGreedy
3.0,3.4350628588701317,EpsilonGreedy
3.0,4.185866462326282,EpsilonGreedy
3.0,3.8661547594116645,EpsilonGreedy
3.0,4.841329829309263,EpsilonGreedy
3.0,3.419768318440386,EpsilonGreedy
3.0,5.149691782454296,EpsilonGreedy
3.0,1.6374740588469252,EpsilonGreedy
3.0,3.0196958261342033,EpsilonGreedy
3.0,4.839820771075648,EpsilonGreedy
3.0,4.346982815874696,EpsilonGreedy
3.0,4.438714831804805,EpsilonGreedy
3.0,3.2289973707660224,EpsilonGreedy
3.0,4.256209414460723,EpsilonGreedy
3.0,3.666868845835118,EpsilonGreedy
3.0,3.239795107473963,EpsilonGreedy
3.0,3.9045984455788405,EpsilonGreedy
3.0,2.3849130026352183,EpsilonGreedy
3.0,3.709427063015987,EpsilonGreedy
3.0,3.501722685897438,EpsilonGreedy
3.0,3.249466063036426,EpsilonGreedy
3.0,4.092000617730531,EpsilonGreedy
3.0,5.4556966127929485,EpsilonGreedy
3.0,4.643665679641771,EpsilonGreedy
3.0,2.821833377718409,EpsilonGreedy
3.0,3.7712564264370547,EpsilonGreedy
3.0,5.504060363363464,EpsilonGreedy
3.0,5.122380559785238,EpsilonGreedy
3.0,3.5209781526973174,EpsilonGreedy
3.0,4.236204625324916,EpsilonGreedy
3.0,4.812577594066924,EpsilonGreedy
3.0,3.21827911947855,EpsilonGreedy
3.0,4.383945474419114,EpsilonGreedy
3.0,1.9742828078288888,EpsilonGreedy
3.0,3.1670878045466426,EpsilonGreedy
3.0,1.3842970357356985,EpsilonGreedy
3.0,2.6576108388138544,EpsilonGreedy
3.0,6.478273000447642,EpsilonGreedy
3.0,5.097721894611965,EpsilonGreedy
3.0,4.969855914706685,EpsilonGreedy
3.0,4.370297027303616,EpsilonGreedy
3.0,2.9648874033279653,EpsilonGreedy
3.0,4.353665440252529,EpsilonGreedy
3.0,3.367468494699236,EpsilonGreedy
3.0,4.347660832761035,EpsilonGreedy
3.0,5.274635701432536,EpsilonGreedy
3.0,3.7786592021250978,EpsilonGreedy
3.0,3.5375431517994222,EpsilonGreedy
3.0,5.338831752653559,EpsilonGreedy
3.0,3.7220904131365167,EpsilonGreedy
3.0,4.487620181151804,EpsilonGreedy
3.0,5.030870879265893,EpsilonGreedy
3.0,3.9736969079663846,EpsilonGreedy
3.0,3.352536944856069,EpsilonGreedy
3.0,3.001283645110873,EpsilonGreedy
3.0,4.315009071709823,EpsilonGreedy
3.0,4.100922727502356,EpsilonGreedy
3.0,5.5481346688846145,EpsilonGreedy
3.0,3.8987596944037386,EpsilonGreedy
3.0,2.965130900548976,EpsilonGreedy
3.0,4.226525688082431,EpsilonGreedy
3.0,4.91257955814224,EpsilonGreedy
3.0,3.807592061528691,EpsilonGreedy
3.0,4.839428151796151,EpsilonGreedy
3.0,2.8179459456003295,EpsilonGreedy
3.0,4.792026788213197,EpsilonGreedy
3.0,5.556228954467086,EpsilonGreedy
3.0,3.1001458842169103,EpsilonGreedy
3.0,4.387803450030523,EpsilonGreedy
3.0,4.197360847162904,EpsilonGreedy
3.0,4.5899998539698785,EpsilonGreedy
3.0,3.016619018762298,EpsilonGreedy
3.0,5.257933523531791,EpsilonGreedy
3.0,4.268114259583767,EpsilonGreedy
3.0,3.740469357650846,EpsilonGreedy
3.0,3.6204190384975856,EpsilonGreedy
3.0,4.572003834469033,EpsilonGreedy
3.0,4.282266499279583,EpsilonGreedy
3.0,2.5364176537777547,EpsilonGreedy
3.0,4.773247681972148,EpsilonGreedy
3.0,3.5844877180372485,EpsilonGreedy
3.0,1.3736316752719646,EpsilonGreedy
3.0,4.9345041138029675,EpsilonGreedy
3.0,5.570198036576005,EpsilonGreedy
3.0,4.083951716536589,EpsilonGreedy
3.0,3.051189934492668,EpsilonGreedy
3.0,4.015091713564102,EpsilonGreedy
3.0,2.3593421681762585,EpsilonGreedy
3.0,3.9491003591462674,EpsilonGreedy
3.0,4.123928215202221,EpsilonGreedy
3.0,2.9010663603081968,EpsilonGreedy
3.0,4.307079868373185,EpsilonGreedy
3.0,4.360501661630933,EpsilonGreedy
3.0,3.3942942393011535,EpsilonGreedy
3.0,2.840096679225966,EpsilonGreedy
3.0,3.32789039416623,EpsilonGreedy
3.0,3.66138425555658,EpsilonGreedy
3.0,3.124188047365409,EpsilonGreedy
3.0,3.9590506067753544,EpsilonGreedy
3.0,2.8738206028900395,EpsilonGreedy
3.0,4.269794746910042,EpsilonGreedy
3.0,2.0763929796599028,EpsilonGreedy
3.0,1.8470949808309531,EpsilonGreedy
3.0,3.6740574534337425,EpsilonGreedy
3.0,5.871499743539987,EpsilonGreedy
3.0,4.102903635622192,EpsilonGreedy
3.0,4.514914081102328,EpsilonGreedy
3.0,3.7036452947730862,EpsilonGreedy
3.0,2.225347126906222,EpsilonGreedy
3.0,3.9484515836382252,EpsilonGreedy
3.0,4.2977989397124405,EpsilonGreedy
3.0,3.7097001370795066,EpsilonGreedy
3.0,4.353681014356427,EpsilonGreedy
3.0,3.934910064369473,EpsilonGreedy
3.0,4.116736205878653,EpsilonGreedy
3.0,3.3684957098092347,EpsilonGreedy
3.0,3.4946668820119213,EpsilonGreedy
3.0,3.7731578263365595,EpsilonGreedy
3.0,4.920897150726566,EpsilonGreedy
3.0,3.0021536991284172,EpsilonGreedy
3.0,5.651222634080083,EpsilonGreedy
3.0,2.0578288692911557,EpsilonGreedy
3.0,4.098344389290073,EpsilonGreedy
3.0,4.494050759711138,EpsilonGreedy
3.0,4.49405648480732,EpsilonGreedy
3.0,2.3777758262635436,EpsilonGreedy
3.0,5.5959742882869055,EpsilonGreedy
3.0,6.643436546221936,EpsilonGreedy
3.0,4.7169835618922695,EpsilonGreedy
3.0,5.0006644338942765,EpsilonGreedy
3.0,4.553551737565453,EpsilonGreedy
3.0,6.256482618287345,EpsilonGreedy
3.0,3.4795868860420724,EpsilonGreedy
3.0,1.8057337514614278,EpsilonGreedy
3.0,4.419788764742948,EpsilonGreedy
3.0,2.952887562244798,EpsilonGreedy
3.0,3.670107175826021,EpsilonGreedy
3.0,5.159061770179645,EpsilonGreedy
3.0,2.519766472485416,EpsilonGreedy
3.0,3.9445035510315276,EpsilonGreedy
3.0,3.7461016873943134,EpsilonGreedy
3.0,3.5880304885068144,EpsilonGreedy
3.0,3.553492402051955,EpsilonGreedy
3.0,6.102114392274946,EpsilonGreedy
3.0,3.968978471833327,EpsilonGreedy
3.0,3.1860457878102313,EpsilonGreedy
3.0,3.1166645105355264,EpsilonGreedy
3.0,4.611782454335158,EpsilonGreedy
3.0,2.205004086011014,EpsilonGreedy
3.0,1.6513679447393392,EpsilonGreedy
3.0,4.164103321817799,EpsilonGreedy
3.0,3.9185674890241446,EpsilonGreedy
3.0,3.7402260839560277,EpsilonGreedy
3.0,4.6175172308624575,EpsilonGreedy
3.0,3.7167753539870607,EpsilonGreedy
3.0,3.2386946152958775,EpsilonGreedy
3.0,3.058632327122835,EpsilonGreedy
3.0,4.4099807449800155,EpsilonGreedy
3.0,5.1015701123002595,EpsilonGreedy
3.0,4.3839004015840874,EpsilonGreedy
3.0,3.853894149337865,EpsilonGreedy
3.0,3.9691818492403654,EpsilonGreedy
3.0,4.466270741781439,EpsilonGreedy
3.0,3.6219490789151525,EpsilonGreedy
3.0,5.069001361690052,EpsilonGreedy
3.0,3.8285912456336004,EpsilonGreedy
3.0,4.6723481568598215,EpsilonGreedy
3.0,4.138076252255373,EpsilonGreedy
3.0,3.8071711679598015,EpsilonGreedy
3.0,4.700399627061196,EpsilonGreedy
3.0,2.5018896150362395,EpsilonGreedy
3.0,4.496848668713013,EpsilonGreedy
3.0,3.1117991123372146,EpsilonGreedy
3.0,4.041431778292377,EpsilonGreedy
3.0,3.2958130941130728,EpsilonGreedy
3.0,3.7879432067627445,EpsilonGreedy
3.0,3.2525475182049624,EpsilonGreedy
3.0,5.587971473564024,EpsilonGreedy
3.0,2.756334297117717,EpsilonGreedy
3.0,4.677059027967981,EpsilonGreedy
3.0,6.7109399042758335,EpsilonGreedy
3.0,2.3608183147917248,EpsilonGreedy
3.0,2.8965008193040562,EpsilonGreedy
3.0,3.7165163956090113,EpsilonGreedy
3.0,4.33549810597577,EpsilonGreedy
3.0,3.4068612780333174,EpsilonGreedy
3.0,5.331777512334759,EpsilonGreedy
3.0,4.589666652294685,EpsilonGreedy
3.0,4.031070480027418,EpsilonGreedy
3.0,3.058624535785702,EpsilonGreedy
3.0,5.332183220114622,EpsilonGreedy
3.0,5.321862274427773,EpsilonGreedy
3.0,4.137997658800753,EpsilonGreedy
3.0,3.8648507187698913,EpsilonGreedy
3.0,3.0980326212603204,EpsilonGreedy
3.0,3.102481608547968,EpsilonGreedy
3.0,4.263061306294416,EpsilonGreedy
3.0,2.9934410622664993,EpsilonGreedy
3.0,4.4005295338636765,EpsilonGreedy
3.0,4.27355434203628,EpsilonGreedy
3.0,4.159923163128584,EpsilonGreedy
3.0,0.6233791810589953,EpsilonGreedy
3.0,3.545277904338943,EpsilonGreedy
3.0,4.325760967282284,EpsilonGreedy
3.0,5.4202522483803754,EpsilonGreedy
3.0,3.0560926234180363,EpsilonGreedy
3.0,5.1477547049556875,EpsilonGreedy
3.0,4.957387870474364,EpsilonGreedy
3.0,3.74803477961659,EpsilonGreedy
3.0,3.3440213895014095,EpsilonGreedy
3.0,4.756153773596918,EpsilonGreedy
3.0,3.9857626290489083,EpsilonGreedy
3.0,3.2945819856150793,EpsilonGreedy
3.0,1.5526521356685907,EpsilonGreedy
3.0,3.8611314015177887,EpsilonGreedy
3.0,4.4585357959898175,EpsilonGreedy
3.0,3.2154007865542233,EpsilonGreedy
3.0,4.431202459416032,EpsilonGreedy
3.0,4.121249024557224,EpsilonGreedy
3.0,3.491965326663941,EpsilonGreedy
3.0,4.173415456294998,EpsilonGreedy
3.0,5.033829864523041,EpsilonGreedy
3.0,4.746974267701923,EpsilonGreedy
3.0,3.4968668688141014,EpsilonGreedy
3.0,3.842924454965541,EpsilonGreedy
3.0,4.127477769114189,EpsilonGreedy
3.0,2.478514796125807,EpsilonGreedy
3.0,4.009470974438943,EpsilonGreedy
3.0,3.807069941704611,EpsilonGreedy
3.0,4.836861864734556,EpsilonGreedy
3.0,6.208932380843599,EpsilonGreedy
3.0,2.4024630197780588,EpsilonGreedy
3.0,4.119573527153952,EpsilonGreedy
3.0,2.822870815952252,EpsilonGreedy
3.0,5.244675710560318,EpsilonGreedy
3.0,2.8670272019490035,EpsilonGreedy
3.0,5.024444547122432,EpsilonGreedy
3.0,5.893484566801715,EpsilonGreedy
3.0,4.103427740023408,EpsilonGreedy
3.0,4.892302801204319,EpsilonGreedy
3.0,2.3551964208012715,EpsilonGreedy
3.0,4.794928320071401,EpsilonGreedy
3.0,2.9666605430667143,EpsilonGreedy
3.0,4.147797324108453,EpsilonGreedy
3.0,3.885190217435234,EpsilonGreedy
3.0,3.630663092528165,EpsilonGreedy
3.0,5.5692863385297535,EpsilonGreedy
3.0,3.7573739558556047,EpsilonGreedy
3.0,3.163244413929558,EpsilonGreedy
3.0,2.744674033781981,EpsilonGreedy
3.0,4.660035635956775,EpsilonGreedy
3.0,3.784120588784102,EpsilonGreedy
3.0,3.0464279038828006,EpsilonGreedy
3.0,5.037792761865297,EpsilonGreedy
3.0,3.9771382139512768,EpsilonGreedy
3.0,3.61232924983041,EpsilonGreedy
3.0,4.03827408919141,EpsilonGreedy
3.0,4.676131674189319,EpsilonGreedy
3.0,2.9489920119810593,EpsilonGreedy
3.0,5.1215525836146,EpsilonGreedy
3.0,3.3893659653437718,EpsilonGreedy
3.0,3.311657713635728,EpsilonGreedy
3.0,5.595600722215162,EpsilonGreedy
3.0,3.717268329226373,EpsilonGreedy
3.0,2.567845738235863,EpsilonGreedy
3.0,5.5039409761506395,EpsilonGreedy
3.0,2.2140962520739094,EpsilonGreedy
3.0,4.419289405804342,EpsilonGreedy
3.0,4.489204118256112,EpsilonGreedy
3.0,3.5575928589635932,EpsilonGreedy
3.0,5.124523443331506,EpsilonGreedy
3.0,3.756844246648172,EpsilonGreedy
3.0,2.1023702568050364,EpsilonGreedy
3.0,2.6054764717817767,EpsilonGreedy
3.0,4.321236031009148,EpsilonGreedy
