Bandit,Reward,Algorithm
2.0,3.1180808303883696,ThompsonSampling
2.0,3.037134163669502,ThompsonSampling
2.0,1.788054672848729,ThompsonSampling
2.0,4.5174375597139,ThompsonSampling
2.0,3.881736213574623,ThompsonSampling
2.0,4.216251899654068,ThompsonSampling
2.0,4.302747574563915,ThompsonSampling
2.0,1.208873506682005,ThompsonSampling
2.0,1.9298918559845066,ThompsonSampling
2.0,3.556532357026519,ThompsonSampling
2.0,3.709660274069713,ThompsonSampling
2.0,2.9780339323531706,ThompsonSampling
2.0,3.4128517593961405,ThompsonSampling
2.0,3.3370361051647053,ThompsonSampling
2.0,1.883192807730828,ThompsonSampling
2.0,3.601576799501771,ThompsonSampling
2.0,3.4539486476757175,ThompsonSampling
2.0,3.761023211729519,ThompsonSampling
2.0,4.11802573083992,ThompsonSampling
2.0,3.745086257468715,ThompsonSampling
2.0,3.891866368595726,ThompsonSampling
2.0,3.1848620466529334,ThompsonSampling
2.0,3.743496602824593,ThompsonSampling
2.0,4.875978244953066,ThompsonSampling
2.0,4.013020483910069,ThompsonSampling
2.0,1.8213626555325926,ThompsonSampling
2.0,1.557104074710872,ThompsonSampling
2.0,3.181033562799887,ThompsonSampling
2.0,3.1726690075535173,ThompsonSampling
2.0,2.450111558515487,ThompsonSampling
2.0,4.0840686442158995,ThompsonSampling
2.0,2.4675797424829145,ThompsonSampling
2.0,1.7238012785703034,ThompsonSampling
2.0,3.109339698129057,ThompsonSampling
2.0,4.490185626350326,ThompsonSampling
2.0,3.9788054452254498,ThompsonSampling
2.0,2.2437674825707616,ThompsonSampling
2.0,2.4121232550025096,ThompsonSampling
2.0,2.2527771865868975,ThompsonSampling
2.0,2.7881797586009993,ThompsonSampling
2.0,1.0236982179378453,ThompsonSampling
2.0,2.762148377935586,ThompsonSampling
2.0,3.520175220760832,ThompsonSampling
2.0,4.034329581950436,ThompsonSampling
2.0,2.0593569157551848,ThompsonSampling
2.0,2.250192390716146,ThompsonSampling
2.0,1.7108236644592807,ThompsonSampling
2.0,2.368443614232454,ThompsonSampling
2.0,2.980335161520553,ThompsonSampling
2.0,2.7372992798018223,ThompsonSampling
2.0,3.524559382173782,ThompsonSampling
2.0,4.365836654008319,ThompsonSampling
2.0,3.6496719132331505,ThompsonSampling
2.0,4.047824022139975,ThompsonSampling
2.0,1.099405698010196,ThompsonSampling
2.0,1.8673454855550884,ThompsonSampling
2.0,4.158309932075301,ThompsonSampling
2.0,2.665368304398201,ThompsonSampling
2.0,4.338885247995773,ThompsonSampling
2.0,1.8153848866790596,ThompsonSampling
2.0,0.7711864631642289,ThompsonSampling
2.0,3.733930866682603,ThompsonSampling
2.0,3.468917900808947,ThompsonSampling
2.0,1.7858087447149216,ThompsonSampling
2.0,4.05300152135866,ThompsonSampling
2.0,5.1955955177313164,ThompsonSampling
2.0,2.437928532018091,ThompsonSampling
2.0,2.2131771618098175,ThompsonSampling
2.0,2.602057324356882,ThompsonSampling
2.0,3.0098793455225366,ThompsonSampling
2.0,2.990609851195305,ThompsonSampling
2.0,4.274314859739469,ThompsonSampling
2.0,1.4728923947867267,ThompsonSampling
2.0,3.57924728336981,ThompsonSampling
2.0,2.9274829257530945,ThompsonSampling
2.0,4.222970743367014,ThompsonSampling
2.0,5.068638399432842,ThompsonSampling
2.0,2.566862116209563,ThompsonSampling
2.0,4.3618123674877936,ThompsonSampling
2.0,1.635153582459906,ThompsonSampling
2.0,2.5236630936098425,ThompsonSampling
2.0,3.504012446360436,ThompsonSampling
2.0,2.7965013027203303,ThompsonSampling
2.0,2.3956614994407146,ThompsonSampling
2.0,3.080237382310892,ThompsonSampling
2.0,2.99499530413917,ThompsonSampling
2.0,4.287485554872906,ThompsonSampling
2.0,2.639984755366543,ThompsonSampling
2.0,1.1714040448820109,ThompsonSampling
2.0,2.016370597468154,ThompsonSampling
2.0,3.0543199600288324,ThompsonSampling
2.0,3.5582595138175064,ThompsonSampling
2.0,2.8357313467254173,ThompsonSampling
2.0,2.69569925537842,ThompsonSampling
2.0,3.639141110557166,ThompsonSampling
